Suburb,Rooms,Type,Price,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Regionname,Propertycount,zipcode,airbnb_price_mean,airbnb_record_count,review_scores_value_mean,review_scores_location_mean
Altona,2,u,510000.0,13.8,3018.0,1.0,1.0,127.0,76.0,1990.0,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,4,h,1070000.0,13.8,3018.0,2.0,2.0,695.0,,,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,2,u,425000.0,13.8,3018.0,1.0,2.0,115.0,57.0,1980.0,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,3,u,605000.0,13.8,3018.0,2.0,2.0,230.0,,,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,3,t,705000.0,13.8,3018.0,2.0,2.0,197.0,152.0,,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,2,u,391000.0,13.8,3018.0,1.0,1.0,0.0,65.0,1965.0,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,2,u,440000.0,13.8,3018.0,1.0,1.0,0.0,,,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,4,h,845000.0,13.8,3018.0,1.0,2.0,745.0,130.0,1950.0,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,3,t,743000.0,13.8,3018.0,2.0,2.0,211.0,176.0,,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,3,u,730000.0,13.8,3018.0,2.0,1.0,69.0,141.0,2014.0,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,3,h,635000.0,13.8,3018.0,1.0,4.0,625.0,,1960.0,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,2,u,620000.0,13.8,3018.0,1.0,1.0,168.0,,,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,2,u,447000.0,13.8,3018.0,1.0,1.0,137.0,77.0,1990.0,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,3,u,730000.0,13.8,3018.0,2.0,1.0,70.0,,,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,3,h,678000.0,13.8,3018.0,1.0,2.0,606.0,87.0,1950.0,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,2,u,580000.0,13.8,3018.0,2.0,1.0,175.0,76.0,2013.0,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,3,h,712000.0,13.8,3018.0,1.0,2.0,363.0,,,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,3,h,840000.0,13.8,3018.0,2.0,2.0,534.0,136.0,1965.0,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,3,h,980000.0,13.8,3018.0,1.0,2.0,724.0,,,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,3,t,605100.0,13.8,3018.0,2.0,0.0,265.0,,,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,3,h,880000.0,13.8,3018.0,3.0,1.0,577.0,,,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,3,u,577000.0,13.8,3018.0,2.0,1.0,205.0,113.0,2007.0,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,4,h,1030000.0,13.8,3018.0,1.0,0.0,797.0,,,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,3,u,605000.0,13.8,3018.0,1.0,2.0,181.0,,,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,3,h,753000.0,13.8,3018.0,2.0,2.0,529.0,,,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,2,h,857000.0,13.8,3018.0,2.0,1.0,675.0,100.0,1950.0,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,3,h,1500000.0,13.8,3018.0,1.0,1.0,929.0,,,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,3,u,730000.0,13.8,3018.0,2.0,1.0,70.0,3.0,2014.0,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,3,h,900000.0,13.8,3018.0,1.0,4.0,697.0,,,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,3,h,740000.0,13.8,3018.0,1.0,2.0,604.0,,,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,4,h,931000.0,13.8,3018.0,2.0,3.0,532.0,,1970.0,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona,2,h,535600.0,13.8,3018.0,1.0,1.0,154.0,91.0,1996.0,Western Metropolitan,5301.0,3018.0,85.62162162162163,37.0,9.548387096774194,9.483870967741936
Altona North,5,h,1085000.0,11.1,3025.0,3.0,6.0,592.0,251.0,1965.0,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,781000.0,11.1,3025.0,1.0,2.0,533.0,117.0,1970.0,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,750000.0,11.1,3025.0,1.0,3.0,554.0,,,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,2,t,421000.0,11.1,3025.0,1.0,1.0,77.0,77.0,2009.0,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,1405000.0,11.1,3025.0,1.0,3.0,655.0,,,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,683000.0,11.1,3025.0,1.0,2.0,534.0,167.0,1967.0,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,623000.0,11.1,3025.0,1.0,3.0,540.0,,,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,720000.0,11.1,3025.0,2.0,1.0,0.0,130.0,2012.0,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,588000.0,11.1,3025.0,1.0,1.0,328.0,118.0,1970.0,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,710000.0,11.1,3025.0,1.0,3.0,540.0,116.0,1960.0,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,4,h,875000.0,11.1,3025.0,1.0,4.0,559.0,169.0,1965.0,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,700000.0,11.1,3025.0,1.0,3.0,554.0,,,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,2,t,640000.0,11.1,3025.0,1.0,1.0,252.0,,1965.0,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,4,h,650000.0,11.1,3025.0,1.0,4.0,558.0,,,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,675000.0,11.1,3025.0,2.0,2.0,171.0,109.0,2012.0,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,708000.0,11.1,3025.0,1.0,2.0,585.0,97.0,1960.0,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,4,h,965000.0,11.1,3025.0,1.0,4.0,851.0,,,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,680000.0,11.1,3025.0,1.0,3.0,551.0,,,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,770000.0,11.1,3025.0,1.0,3.0,602.0,603.0,,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,923000.0,11.1,3025.0,1.0,2.0,740.0,,,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,4,h,693000.0,11.1,3025.0,2.0,4.0,315.0,170.0,2008.0,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,620000.0,11.1,3025.0,2.0,2.0,276.0,100.0,2010.0,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,728500.0,11.1,3025.0,1.0,1.0,531.0,157.0,1960.0,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,931000.0,11.1,3025.0,2.0,1.0,590.0,160.0,1950.0,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,988000.0,11.1,3025.0,1.0,4.0,715.0,,2008.0,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,590000.0,11.1,3025.0,1.0,2.0,561.0,,,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,2,h,610000.0,11.1,3025.0,1.0,2.0,691.0,,,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,815000.0,11.1,3025.0,2.0,3.0,555.0,130.0,1960.0,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,4,h,970000.0,11.1,3025.0,1.0,2.0,708.0,,,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,4,h,760000.0,11.1,3025.0,1.0,3.0,668.0,,,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,4,t,847500.0,11.1,3025.0,3.0,1.0,252.0,,,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,4,h,1200000.0,11.1,3025.0,1.0,4.0,633.0,158.0,1960.0,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,700000.0,11.1,3025.0,1.0,1.0,557.0,,,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,3,h,625000.0,11.1,3025.0,1.0,1.0,536.0,,,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Altona North,2,u,292000.0,11.1,3025.0,1.0,1.0,153.0,70.0,1970.0,Western Metropolitan,5132.0,3025.0,113.76470588235294,17.0,9.642857142857142,9.285714285714286
Armadale,2,u,599000.0,6.3,3143.0,1.0,1.0,0.0,76.0,1964.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,2,u,550000.0,6.3,3143.0,1.0,0.0,861.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,3,u,995000.0,6.3,3143.0,2.0,2.0,0.0,100.0,1998.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,3,t,1205000.0,6.3,3143.0,2.0,2.0,101.0,105.0,2000.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,3,h,1939000.0,6.3,3143.0,2.0,2.0,296.0,150.0,1889.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,1,u,421500.0,6.3,3143.0,1.0,0.0,0.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,3,h,1870000.0,6.3,3143.0,1.0,1.0,217.0,116.0,1888.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,2,u,678000.0,6.3,3143.0,1.0,2.0,0.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,3,t,1918000.0,6.3,3143.0,2.0,2.0,0.0,165.0,1995.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,2,u,660000.0,6.3,3143.0,1.0,1.0,0.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,3,h,2050000.0,6.3,3143.0,2.0,1.0,205.0,116.0,1910.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,2,u,700000.0,6.3,3143.0,1.0,2.0,0.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,4,h,3000000.0,6.3,3143.0,2.0,2.0,1581.0,,1934.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,5,h,1525000.0,6.3,3143.0,2.0,2.0,693.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,3,u,735000.0,6.3,3143.0,2.0,1.0,2113.0,14.0,1970.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,2,u,825000.0,6.3,3143.0,1.0,1.0,0.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,3,t,1586000.0,6.3,3143.0,2.0,2.0,246.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,2,u,645000.0,6.3,3143.0,1.0,1.0,0.0,,1960.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,1,h,1435000.0,6.3,3143.0,2.0,1.0,144.0,107.0,1900.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,1,u,280000.0,6.3,3143.0,1.0,1.0,0.0,38.0,1975.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,1,u,400000.0,6.3,3143.0,1.0,1.0,0.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,2,h,1780000.0,6.3,3143.0,2.0,2.0,0.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,2,u,592500.0,6.3,3143.0,1.0,1.0,0.0,73.0,1970.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,2,h,1210000.0,6.3,3143.0,1.0,0.0,249.0,96.0,1910.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,4,h,2801000.0,6.3,3143.0,2.0,2.0,624.0,222.0,1900.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,1,u,390000.0,6.3,3143.0,1.0,0.0,881.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,3,h,1800000.0,6.3,3143.0,2.0,2.0,405.0,121.0,1910.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,4,h,2200000.0,6.3,3143.0,1.0,2.0,495.0,163.0,1900.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,1,u,324000.0,6.3,3143.0,1.0,1.0,0.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,2,h,1125000.0,6.3,3143.0,1.0,2.0,169.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,3,h,2250000.0,6.3,3143.0,3.0,1.0,301.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,3,h,2360000.0,6.3,3143.0,2.0,0.0,336.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,2,h,1900000.0,6.3,3143.0,2.0,0.0,207.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,1,u,440000.0,6.3,3143.0,1.0,1.0,0.0,53.0,1970.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,2,u,490000.0,6.3,3143.0,1.0,1.0,0.0,,1966.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,3,h,2365000.0,6.3,3143.0,2.0,1.0,316.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,3,h,1300000.0,6.3,3143.0,1.0,2.0,212.0,106.0,1900.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,3,u,732000.0,6.3,3143.0,2.0,2.0,0.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,2,u,704000.0,6.3,3143.0,1.0,1.0,0.0,74.0,1969.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,2,u,620000.0,6.3,3143.0,1.0,1.0,0.0,98.0,1970.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,3,h,1900000.0,6.3,3143.0,1.0,2.0,328.0,108.0,1900.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,1,u,315000.0,6.3,3143.0,1.0,1.0,0.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,1,u,450000.0,6.3,3143.0,1.0,1.0,0.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,2,u,710000.0,6.3,3143.0,1.0,1.0,2471.0,80.0,1970.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,2,u,872000.0,6.3,3143.0,1.0,1.0,1194.0,,1953.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,2,u,598000.0,6.3,3143.0,1.0,1.0,0.0,88.0,1970.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,3,h,1285000.0,6.3,3143.0,1.0,2.0,186.0,80.0,1920.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,2,u,520000.0,6.3,3143.0,1.0,1.0,0.0,76.0,1970.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,3,t,1101000.0,6.3,3143.0,1.0,2.0,103.0,3.0,2000.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,4,h,2000000.0,6.3,3143.0,3.0,4.0,544.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,3,u,869000.0,6.3,3143.0,1.0,1.0,0.0,91.0,1940.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,5,h,2810000.0,6.3,3143.0,2.0,2.0,617.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,2,u,565000.0,6.3,3143.0,1.0,1.0,0.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,1,u,567000.0,6.3,3143.0,1.0,1.0,0.0,53.0,2013.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,2,u,546000.0,6.3,3143.0,0.0,0.0,0.0,,,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Armadale,2,u,471500.0,6.3,3143.0,1.0,1.0,0.0,,1980.0,Southern Metropolitan,4836.0,3143.0,192.46376811594203,69.0,9.46808510638298,9.872340425531915
Ascot Vale,2,u,455000.0,5.9,3032.0,1.0,2.0,0.0,,,Western Metropolitan,6567.0,3032.0,111.61363636363636,176.0,9.455882352941176,9.426470588235293
Ascot Vale,3,h,940000.0,5.9,3032.0,1.0,2.0,298.0,108.0,1920.0,Western Metropolitan,6567.0,3032.0,111.61363636363636,176.0,9.455882352941176,9.426470588235293
Ascot Vale,2,u,467000.0,5.9,3032.0,1.0,1.0,0.0,62.0,1980.0,Western Metropolitan,6567.0,3032.0,111.61363636363636,176.0,9.455882352941176,9.426470588235293
Ascot Vale,3,h,1380000.0,5.9,3032.0,2.0,2.0,277.0,174.0,1910.0,Western Metropolitan,6567.0,3032.0,111.61363636363636,176.0,9.455882352941176,9.426470588235293
Ascot Vale,2,u,490000.0,5.9,3032.0,1.0,1.0,423.0,62.0,1970.0,Western Metropolitan,6567.0,3032.0,111.61363636363636,176.0,9.455882352941176,9.426470588235293
Ascot Vale,4,h,1850000.0,5.9,3032.0,3.0,1.0,478.0,270.0,1900.0,Western Metropolitan,6567.0,3032.0,111.61363636363636,176.0,9.455882352941176,9.426470588235293
Ascot Vale,3,h,1284000.0,5.9,3032.0,1.0,2.0,623.0,,1938.0,Western Metropolitan,6567.0,3032.0,111.61363636363636,176.0,9.455882352941176,9.426470588235293
Ascot Vale,3,h,971000.0,5.9,3032.0,2.0,2.0,285.0,128.0,1900.0,Western Metropolitan,6567.0,3032.0,111.61363636363636,176.0,9.455882352941176,9.426470588235293
Ascot Vale,2,h,710000.0,5.9,3032.0,1.0,1.0,214.0,77.0,1890.0,Western Metropolitan,6567.0,3032.0,111.61363636363636,176.0,9.455882352941176,9.426470588235293
Ascot Vale,6,h,2425000.0,5.9,3032.0,3.0,2.0,1014.0,435.0,1887.0,Western Metropolitan,6567.0,3032.0,111.61363636363636,176.0,9.455882352941176,9.426470588235293
Ascot Vale,2,h,750000.0,5.9,3032.0,1.0,1.0,226.0,92.0,1920.0,Western Metropolitan,6567.0,3032.0,111.61363636363636,176.0,9.455882352941176,9.426470588235293
Ascot Vale,2,h,1053000.0,5.9,3032.0,1.0,1.0,269.0,109.0,1900.0,Western Metropolitan,6567.0,3032.0,111.61363636363636,176.0,9.455882352941176,9.426470588235293
Ascot Vale,3,h,1377000.0,5.9,3032.0,1.0,1.0,417.0,168.0,1900.0,Western Metropolitan,6567.0,3032.0,111.61363636363636,176.0,9.455882352941176,9.426470588235293
Ascot Vale,3,h,970000.0,5.9,3032.0,1.0,2.0,350.0,125.0,1904.0,Western Metropolitan,6567.0,3032.0,111.61363636363636,176.0,9.455882352941176,9.426470588235293
Ascot Vale,2,h,940000.0,5.9,3032.0,1.0,1.0,330.0,,,Western Metropolitan,6567.0,3032.0,111.61363636363636,176.0,9.455882352941176,9.426470588235293
Ascot Vale,2,h,751000.0,5.9,3032.0,1.0,1.0,118.0,79.0,1890.0,Western Metropolitan,6567.0,3032.0,111.61363636363636,176.0,9.455882352941176,9.426470588235293
Ascot Vale,2,h,950000.0,5.9,3032.0,1.0,1.0,173.0,102.0,1900.0,Western Metropolitan,6567.0,3032.0,111.61363636363636,176.0,9.455882352941176,9.426470588235293
Ascot Vale,2,u,685000.0,5.9,3032.0,1.0,2.0,228.0,90.0,1995.0,Western Metropolitan,6567.0,3032.0,111.61363636363636,176.0,9.455882352941176,9.426470588235293
Ascot Vale,3,h,1230000.0,5.9,3032.0,1.0,2.0,594.0,148.0,1960.0,Western Metropolitan,6567.0,3032.0,111.61363636363636,176.0,9.455882352941176,9.426470588235293
